# a rho dNda dNdaerr
10.9 3.38280035693 2466.82309668 790.671698014
11.0 3.26861300109 2428.29226251 804.55623194
11.1 3.15926167986 2390.68393122 818.548798712
11.2 3.05450074055 2353.80207169 832.590330994
11.3 2.95409904678 2317.81272865 846.745882335
11.4 2.85783900239 2282.84911254 861.076660066
11.5 2.76551564869 2248.50784023 875.442379626
11.6 2.67693582913 2214.81086434 889.854797257
11.7 2.59191741577 2181.90039354 904.377187143
11.8 2.51028859251 2149.70636775 918.990092671
11.9 2.43188719045 2118.12712861 933.657289891
12.0 2.3565600712 2086.99924264 948.3097475
12.1 2.28416255437 2056.61120498 963.08161393
12.2 2.21455788567 2026.74574473 977.879755385
12.3 2.14761674244 1997.37025235 992.69110862
12.4 2.08321677382 1968.45028485 1007.50026227
12.5 2.02124217263 1940.05315447 1022.34382061
12.6 1.96158327689 1911.99196292 1037.12509089
12.7 1.90413619831 1884.50040764 1051.97093979
12.8 1.84880247611 1857.38976473 1066.78091596
12.9 1.79548875399 1830.53838792 1081.48248237
13.0 1.74410647867 1803.67922536 1095.90692697
13.1 1.6945716184 1777.36176467 1110.37745786
13.2 1.6468043999 1751.61557015 1124.92137044
13.3 1.60072906247 1726.42600339 1139.53960929
13.4 1.55627362806 1701.7447288 1154.20999845
13.5 1.51336968602 1677.68713674 1169.02165018
13.6 1.47195219161 1654.10243224 1183.88260007
13.7 1.43195927732 1630.70769013 1198.59311324
13.8 1.39333207594 1607.39060237 1213.06063179
13.9 1.35601455475 1585.19776345 1228.08146239
14.0 1.31995335996 1563.64511951 1243.32012429
14.1 1.28509767072 1542.48904059 1258.59924238
14.2 1.25139906202 1521.63319541 1273.84522721
14.3 1.21881137598 1500.96725393 1288.96472881
14.4 1.18729060081 1481.17292517 1304.55264944
14.5 1.15679475704 1461.67887787 1320.13340078
14.6 1.12728379059 1442.57231689 1335.7908377
14.7 1.098719472 1423.84683887 1351.52847611
14.8 1.07106530172 1405.56531071 1367.41725914
14.9 1.04428642081 1387.5378753 1383.28287726
15.0 1.01834952686 1369.04221773 1398.38936119
15.1 0.993222794743 1351.74090349 1414.42451295
15.2 0.96887580186 1334.87522461 1430.64834512
15.3 0.94527945766 1318.21944859 1446.83034443
15.4 0.922405937114 1301.9703836 1463.19201332
15.5 0.900228617928 1285.96740224 1479.56491471
15.6 0.878722021239 1269.59745369 1495.23114543
15.7 0.857861755597 1254.05292552 1511.58162492
15.8 0.837624464028 1238.91600614 1528.15388364
15.9 0.817987773979 1224.1254309 1544.88971419
16.0 0.798930249991 1209.58710575 1561.68229124
16.1 0.780431348917 1195.29673576 1578.53299282
16.2 0.762471377544 1181.28542454 1595.49096126
16.3 0.745031452471 1167.54770706 1612.55909569
16.4 0.728093462116 1154.03423441 1629.67821756
16.5 0.711640030722 1140.76014256 1646.8765904
16.6 0.69565448424 1127.72939303 1664.16835558
16.7 0.680120817999 1114.90829737 1681.51187172
16.8 0.665023666036 1102.387946 1699.05386886
16.9 0.650348272011 1089.94581083 1716.45983042
17.0 0.636080461604 1077.84339331 1734.14436345
17.1 0.622206616317 1065.88073395 1751.7998831
17.2 0.608713648598 1054.14426953 1769.5723124
17.3 0.595588978215 1042.60710733 1787.42585421
17.4 0.582820509813 1031.29865267 1805.41988558
17.5 0.570396611578 1020.09164419 1823.33851955
17.6 0.558306094963 1009.15149255 1841.48146124
17.7 0.546538195405 998.343888925 1859.61534314
17.8 0.535082553985 987.756543226 1877.90891492
17.9 0.523929199976 977.311142652 1896.22275025
18.0 0.513068534239 967.054579577 1914.65345356
18.1 0.502491313413 956.938511892 1933.11308198
18.2 0.492188634858 947.019253872 1951.72195313
18.3 0.482151922318 936.908190795 1969.67463157
18.4 0.47237291226 927.047987024 1987.8834258
18.5 0.462843640853 917.589139596 2006.69624868
18.6 0.453556431557 908.256955313 2025.53951427
18.7 0.444503883292 899.127686348 2044.59080148
18.8 0.435678859146 890.077474821 2063.57759206
18.9 0.427074475615 881.188689007 2082.69302723
19.0 0.418684092321 872.451630084 2101.92361686
19.1 0.410501302213 863.829592936 2121.18819296
19.2 0.402519922198 855.364772406 2140.59654622
19.3 0.394733984206 846.983581027 2159.9715118
19.4 0.387137726646 838.773983806 2179.54194396
19.5 0.37972558625 830.657494712 2199.11341153
19.6 0.372492190276 822.679167323 2218.80961326
19.7 0.365432349053 814.817187159 2238.57980789
19.8 0.358541048862 807.063786605 2258.40850864
19.9 0.351813445116 799.414896721 2278.28947702
20.0 0.345244855846 791.91502071 2298.35687818
20.1 0.338830755466 784.500662996 2318.43542138
20.2 0.332566768806 777.181051491 2338.55546381
20.3 0.326448665401 769.96929033 2358.76145147
20.4 0.320472354025 762.881127826 2379.10921527
20.5 0.314633877454 755.881101524 2399.49584874
20.6 0.308929407453 749.002697504 2420.03357729
20.7 0.303355239973 742.167130414 2440.47335343
20.8 0.297907790546 735.491914443 2461.20511297
20.9 0.292583589881 728.865744373 2481.86730614
21.0 0.287379279627 722.341162358 2502.64012621
21.1 0.282291608326 715.822228878 2523.19312941
21.2 0.277317427526 709.490225746 2544.16686421
21.3 0.272453688046 703.218759089 2565.1242592
21.4 0.267697436409 697.048833939 2586.21843008
21.5 0.2630458114 690.980273133 2607.45761955
21.6 0.258496040783 684.58903714 2627.22372203
21.7 0.254045438129 678.374389184 2647.39215397
21.8 0.249691399789 672.50551629 2668.65801332
21.9 0.245431401974 666.756079954 2690.16625985
22.0 0.241262997959 661.088847135 2711.7781797
22.1 0.237183815394 655.478176622 2733.39370823
22.2 0.233191553716 649.933407456 2755.05426979
22.3 0.229283981673 644.257322821 2775.914059
22.4 0.225458934932 638.727516137 2797.15113277
22.5 0.221714313789 633.397288455 2819.02378774
22.6 0.218048080961 628.1714724 2841.13482627
22.7 0.214458259467 622.965571699 2863.10916763
22.8 0.210942930586 617.875265987 2885.38855648
22.9 0.207500231896 612.573627933 2906.4382262
23.0 0.204128355386 607.475707601 2928.20151047
23.1 0.200825545639 602.576169665 2950.68901222
23.2 0.197590098082 597.665061373 2972.89282952
23.3 0.194420357306 592.586095359 2994.01140362
23.4 0.191314715441 587.872475266 3016.73171447
23.5 0.188271610597 582.750878661 3037.10129558
23.6 0.185289525364 577.91665964 3058.69226531
23.7 0.182366985359 573.377221798 3081.6047298
23.8 0.179502557834 568.883484306 3104.54300169
23.9 0.176694850333 564.437043141 3127.51850876
24.0 0.173942509394 560.033259676 3150.50829487
24.1 0.171244219303 555.49635844 3172.51059253
24.2 0.168598700889 551.10580358 3195.10226448
24.3 0.166004710364 546.893628603 3218.50091526
24.4 0.163461038205 542.698414394 3241.78062505
24.5 0.160966508073 538.581332731 3265.30822973
24.6 0.158519975774 534.476447982 3288.69055706
24.7 0.156120328254 530.463387551 3312.41966831
24.8 0.153766482628 526.474678909 3336.0848641
24.9 0.151457385249 522.507241336 3359.66475675
25.0 0.149192010803 518.639044273 3383.66562825
25.1 0.146969361439 514.771995211 3407.45807656
25.2 0.144788465924 510.965180659 3431.43099277
25.3 0.142648378839 507.210169271 3455.5361778
25.4 0.140548179785 503.497831162 3479.71756565
25.5 0.138486972635 499.798003482 3503.76824226
25.6 0.136463884795 496.17729369 3528.1574667
25.7 0.1344780665 492.577181615 3552.47906428
25.8 0.132528690134 489.027475406 3576.9493683
25.9 0.130614949563 485.51607515 3601.48621927
26.0 0.128736059504 482.023752591 3625.94901017
26.1 0.126891254905 478.592168218 3650.65362636
26.2 0.12507979035 475.222097561 3675.61753218
26.3 0.123300939481 471.826525622 3700.17035939
26.4 0.121553994443 468.50559565 3725.09228894
26.5 0.119838265344 465.235267116 3750.20623342
26.6 0.118153079732 461.975626118 3775.19512664
26.7 0.116497782096 458.540613827 3798.51360957
26.8 0.11487173337 455.328826782 3823.44149021
26.9 0.113274310469 452.194465001 3848.80597896
27.0 0.111704905826 449.08042236 3874.1335374
27.1 0.110162926954 445.998849102 3899.52998269
27.2 0.108647796017 442.94178524 3924.92871413
27.3 0.107158949412 439.950121023 3950.6981613
27.4 0.105695837374 436.952245497 3976.20272461
27.5 0.104257923582 433.979694708 4001.72360054
27.6 0.102844684788 430.85269721 4025.58298639
27.7 0.101455610448 427.974559023 4051.534252
27.8 0.100090202372 425.11956895 4077.49752309
27.9 0.0987479743792 422.289704204 4103.49351062
28.0 0.0974284519714 419.485628364 4129.53109065
28.1 0.0961311720078 416.71437252 4155.68308741
28.2 0.0948556823961 413.978824793 4181.98422748
28.3 0.0936015417901 411.267986616 4208.32881704
28.4 0.0923683192981 408.575780558 4234.65655599
28.5 0.0911555941993 405.93483071 4261.31029041
28.6 0.089962955669 403.278649618 4287.59672431
28.7 0.088790002513 400.397167996 4311.24081581
28.8 0.0876363429086 397.631237622 4335.85974652
28.9 0.0865015941546 395.06473322 4362.41955911
29.0 0.0853853824281 392.551305396 4389.35956193
29.1 0.0842873425492 390.043255367 4416.15514707
29.2 0.0832071177522 387.583980915 4443.29931646
29.3 0.0821443594638 385.133256191 4470.33925807
29.4 0.0810987270878 382.696637913 4497.3372524
29.5 0.0800698877965 380.298958239 4524.58814995
29.6 0.0790575163277 377.909564183 4551.73316261
29.7 0.0780612947883 375.562521423 4579.18465928
29.8 0.0770809124628 373.236643756 4606.69345809
29.9 0.0761160656284 370.916768151 4634.07310436
30.0 0.0751664573745 368.636759914 4661.74801832
30.1 0.0742317974283 366.378489589 4689.49791312
30.2 0.0733118019848 363.97165711 4715.12020481
30.3 0.0724061935416 361.723568054 4742.56779178
30.4 0.0715147007396 359.41585064 4769.01111426
30.5 0.0706370582065 357.146249547 4795.72764147
30.6 0.069773006406 355.005309049 4823.95920065
30.7 0.0689222914913 352.858380876 4851.91004024
30.8 0.0680846651619 350.607639052 4878.20980952
30.9 0.0672598845252 348.484685308 4906.06138051
31.0 0.0664477119614 346.081793281 4929.71373789
31.1 0.0656479149931 343.998071427 4957.65407225
31.2 0.0648602661575 341.958268472 4986.02309295
31.3 0.0640845428827 339.933069476 5014.40446044
31.4 0.0633205273676 337.94685453 5043.16330027
31.5 0.0625680064645 335.950738567 5071.57567852
31.6 0.0618267715657 333.997028991 5100.42908403
31.7 0.0610966184925 332.051583451 5129.21232832
31.8 0.060377347388 330.126578981 5158.11400809
31.9 0.0596687626121 328.215367317 5187.03395223
32.0 0.0589706726396 326.312448743 5215.88567432
32.1 0.0582828899617 324.457199265 5245.30423123
32.2 0.0576052309888 322.581720653 5274.19968376
32.3 0.0569375159576 320.737432041 5303.40512294
32.4 0.0562795688393 318.924093061 5332.92794998
32.5 0.0556312172509 317.107457031 5362.20057979
32.6 0.0549922923689 315.315575203 5391.69493693
32.7 0.054362628845 313.531626736 5421.12845259
32.8 0.0537420647246 311.779294855 5450.91391224
32.9 0.0531304413667 309.987626792 5479.80959918
33.0 0.0525276033664 308.135673538 5507.41219889
33.1 0.0519333984794 306.429606214 5537.40566266
33.2 0.0513476775487 304.718376029 5567.11110746
33.3 0.0507702944322 303.049229491 5597.39237405
33.4 0.0502011059339 301.358873867 5627.08737611
33.5 0.0496399717352 299.708219428 5657.32727214
33.6 0.0490867543291 298.032191598 5686.88902384
33.7 0.0485413189555 296.321899538 5715.57975383
33.8 0.0480035335387 294.715547805 5746.06679057
33.9 0.0474732686257 293.109577151 5776.36879811
34.0 0.0469503973271 291.521264936 5806.82460801
34.1 0.0464347952588 289.948167421 5837.39072776
34.2 0.0459263404852 288.386356661 5867.99149047
34.3 0.0454249134644 286.835809832 5898.62823527
34.4 0.0449303969941 285.308245291 5929.5463651
34.5 0.0444426761593 283.781393719 5960.28782354
34.6 0.0439616382813 282.279898268 5991.37069496
34.7 0.0434871728676 280.77355737 6022.15872544
34.8 0.0430191715637 279.28517053 6053.13739484
34.9 0.0425575281056 277.825298116 6084.54474073
35.0 0.0421021382736 276.359134213 6115.62467745
35.1 0.0416528998472 274.910462056 6146.89932942
35.2 0.0412097125614 273.474452486 6178.26638973
35.3 0.0407724780638 272.055585592 6209.83166302
35.4 0.0403410998728 270.641487045 6241.31658293
35.5 0.0399154833368 269.236467718 6272.81971392
35.6 0.0394955355947 267.841666132 6304.36908252
35.7 0.0390811655369 266.463241188 6336.11324424
35.8 0.0386722837675 265.09825483 6367.98828032
35.9 0.0382688025676 263.635011701 6397.28846113
36.0 0.0378706358592 262.268161923 6428.70726479
36.1 0.0374776991697 260.929099388 6460.61197713
36.2 0.0370899095983 259.615954512 6492.97138994
36.3 0.0367071857819 258.296278482 6524.98019489
36.4 0.0363294478629 256.888450014 6554.54577805
36.5 0.0359566174569 255.578102829 6586.37933815
36.6 0.035588617622 254.294521988 6618.70987617
36.7 0.0352253728281 253.024651388 6651.20982058
36.8 0.0348668089273 251.755209343 6683.53224346
36.9 0.0345128531252 250.490647341 6715.79180595
37.0 0.0341634339523 249.150309841 6745.80355557
37.1 0.0338184812364 247.920653925 6778.59989646
37.2 0.0334779260758 246.697800812 6811.39631038
37.3 0.0331417008131 245.474656079 6843.99556907
37.4 0.032809739009 244.280025792 6877.20346257
37.5 0.0324819754177 243.078180617 6910.02277759
37.6 0.032158345962 241.897640507 6943.26129498
37.7 0.0318387877094 240.717184724 6976.31684419
37.8 0.031523238849 239.537957169 7009.21811799
37.9 0.0312116386682 238.276546304 7039.49700965
38.0 0.0309039275305 237.126065607 7072.83865767
38.1 0.0306000468538 235.983998853 7106.2456776
38.2 0.0302999390888 234.858592426 7139.97121771
38.3 0.0300035476984 233.725218783 7173.26911824
38.4 0.0297108171372 232.613008018 7207.03019866
38.5 0.0294216928316 231.506669484 7240.79005263
38.6 0.0291361211603 230.405559352 7274.52883575
38.7 0.0288540494352 229.315795566 7308.44147497
38.8 0.0285754258832 228.14929098 7339.69963263
38.9 0.0283001996275 227.050546813 7372.92141531
39.0 0.0280283206699 225.980004599 7406.86683384
39.1 0.0277597398739 224.924458042 7441.12006462
39.2 0.0274944089472 223.873155918 7475.33129708
39.3 0.0272322804253 222.828781614 7509.59029341
39.4 0.026973307655 221.795618613 7544.0446128
39.5 0.0267174447792 220.671623409 7575.19727138
39.6 0.0264646467205 219.551983137 7606.25514258
39.7 0.0262148691664 218.494038919 7639.22202281
39.8 0.0259680685546 217.416310703 7671.27715523
39.9 0.0257242020583 216.423956172 7706.14085499
40.0 0.0254832275719 215.427411102 7740.6731698
40.1 0.0252451036971 214.446938236 7775.60020595
40.2 0.0250097897295 213.428608973 7808.96014961
40.3 0.024777245645 212.367815504 7840.5407664
40.4 0.0245474320872 211.390534636 7874.98785164
40.5 0.024320310354 210.437688836 7910.15981037
40.6 0.0240958423858 209.49051147 7945.3651104
40.7 0.0238739907528 208.547428065 7980.54486981
40.8 0.0236547186434 207.551906437 8013.51619387
40.9 0.0234379898524 206.590670045 8047.5987088
41.0 0.0232237687694 205.666339822 8082.92630185
41.1 0.0230120203678 204.662925365 8114.93397897
41.2 0.0228027101939 203.752571472 8150.42006953
41.3 0.0225958043558 202.843799366 8185.78670245
41.4 0.0223912695134 201.911925012 8220.02631014
41.5 0.0221890728677 201.014726228 8255.48258943
41.6 0.0219891821511 200.12844608 8291.20424067
41.7 0.0217915656173 199.256423182 8327.33832556
41.8 0.0215961920315 198.38516063 8363.3271653
41.9 0.0214030306615 197.518667477 8399.33784996
42.0 0.0212120512679 196.664001457 8435.67414758
42.1 0.0210232240953 195.799798186 8471.42065907
42.2 0.0208365198635 194.957472849 8507.9334399
42.3 0.0206519097586 194.114972374 8544.2622163
42.4 0.0204693654246 193.277580334 8580.63719151
42.5 0.0202888589551 192.444532153 8617.02578021
42.6 0.0201103628851 191.626441383 8653.90810807
42.7 0.019933850183 190.801075768 8690.28471714
42.8 0.0197592942426 189.988381598 8727.05925548
42.9 0.019586668876 189.165074268 8763.16372606
43.0 0.0194159483052 188.2852312 8796.43604996
43.1 0.0192471071557 187.495099377 8833.69522882
43.2 0.0190801204483 186.694212675 8870.27034731
43.3 0.018914963593 185.902918147 8907.11933234
43.4 0.0187516123813 185.081204847 8942.31648228
43.5 0.0185900429797 184.310948499 8979.80977508
43.6 0.0184302319233 183.540600663 9017.12530268
43.7 0.0182721561088 182.772866945 9054.3929902
43.8 0.0181157927885 182.003406022 9091.39519553
43.9 0.0179611195637 181.257925594 9129.42055868
44.0 0.017808114379 180.499090021 9166.59898308
44.1 0.0176567555159 179.754752796 9204.33595575
44.2 0.0175070215869 179.012984064 9242.02991333
44.3 0.01735889153 178.275365626 9279.76251469
44.4 0.0172123446029 177.535706206 9317.21020197
44.5 0.0170673603773 176.773643297 9353.28898242
44.6 0.0169239187337 176.050700525 9391.24768173
44.7 0.0167819998558 175.330803013 9429.1931243
44.8 0.0166415842255 174.573643215 9464.94002116
44.9 0.0165026526177 173.829902286 9501.2053339
45.0 0.0163651860949 173.121014595 9539.18373107
45.1 0.0162291660031 172.421619459 9577.50895839
45.2 0.0160945739659 171.73101049 9616.1503228
45.3 0.0159613918807 171.03616026 9654.38050268
45.4 0.0158296019134 170.350935812 9692.97894908
45.5 0.0156991864941 169.665736558 9731.40431331
45.6 0.0155701283126 168.935895131 9767.07035759
45.7 0.0154424103141 168.250556134 9805.10648793
45.8 0.0153160156946 167.580528471 9843.85574537
45.9 0.0151909278969 166.914453422 9882.66315982
46.0 0.0150671306063 166.255267582 9921.70575729
46.1 0.0149446077467 165.551534394 9957.89561648
46.2 0.0148233434767 164.883017682 9996.0011761
46.3 0.0147033221851 164.235909553 10035.2250723
46.4 0.0145845284879 163.592638988 10074.5122129
46.5 0.0144669472237 162.952779009 10113.8379388
46.6 0.0143505634507 162.311732944 10152.9159789
46.7 0.0142353624425 161.674336468 10192.0457318
46.8 0.0141213296849 161.053960661 10232.0783305
46.9 0.0140084508724 160.421871648 10271.1955577
47.0 0.0138967119044 159.802254557 10310.936839
47.1 0.0137860988823 159.189471699 10350.9505622
47.2 0.0136765981059 158.568781657 10390.277445
47.3 0.0135681960702 157.956846504 10430.0020948
47.4 0.0134608794622 157.354607471 10470.1967846
47.5 0.013354635158 156.749625974 10510.0387234
47.6 0.0132494502194 156.095752167 10546.4020417
47.7 0.0131453118909 155.484038766 10585.4062219
47.8 0.0130422075972 154.893152102 10625.6494131
47.9 0.0129401249397 154.276714852 10663.9548137
48.0 0.0128390516941 153.647435233 10701.1636793
48.1 0.0127389758071 153.065163423 10741.4518684
48.2 0.0126398853943 152.482662316 10781.5503366
48.3 0.012541768737 151.877131341 10819.8308215
48.4 0.0124446142798 151.30239877 10860.1163029
48.5 0.0123484106277 150.738391808 10901.0012314
48.6 0.0122531465439 150.167027559 10941.1819855
48.7 0.0121588109472 149.616612665 10982.7209022
48.8 0.0120653929094 149.05424118 11023.2153478
48.9 0.0119728816528 148.439932289 11059.663317
49.0 0.0118812665482 147.881907748 11100.0980503
49.1 0.0117905371121 147.335656851 11141.2438555
49.2 0.011700683005 146.789777358 11182.2483862
49.3 0.0116116940283 146.247923874 11223.38928
49.4 0.011523560123 145.706420246 11264.3857122
49.5 0.0114362713667 145.114449939 11301.2773192
49.6 0.0113498179723 144.588486147 11343.1113746
49.7 0.0112641902851 144.057739259 11384.4036556
49.8 0.0111793787811 143.531396953 11425.87388
49.9 0.0110953740653 143.007168704 11467.3426347
50.0 0.0110121668689 142.489270441 11509.1507494
50.1 0.0109297480482 141.969115503 11550.6073699
50.2 0.0108481085821 141.457235636 11592.5682133
50.3 0.0107672395705 140.948853111 11634.6502418
50.4 0.0106871322323 140.408415509 11673.9004554
50.5 0.0106077779035 139.841104604 11710.6917171
50.6 0.0105291680358 139.301562016 11749.5805356
50.7 0.0104512941944 138.80751697 11792.1196698
50.8 0.0103741480565 138.308111978 11834.0371545
50.9 0.0102977214094 137.804965631 11875.4593391
51.0 0.0102220061491 137.293695821 11915.9956287
51.1 0.0101469942785 136.802437877 11958.0868757
51.2 0.0100726779058 136.315912273 12000.4218407
51.3 0.00999904924287 135.836341533 12043.2031311
51.4 0.00992610060376 135.349841316 12085.2008592
51.5 0.00985382440315 134.87720078 12128.2680127
51.6 0.0097822131548 134.40141137 12170.887448
51.7 0.00971125947012 133.931015133 12213.8289063
51.8 0.00964095605667 133.458658706 12256.4241994
51.9 0.00957129571675 132.987479632 12298.9564692
52.0 0.00950227134598 132.532644511 12342.837213
52.1 0.00943387593191 132.066409433 12385.493227
52.2 0.00936610255267 131.588815684 12426.902878
52.3 0.00929894437562 131.03059549 12460.4534
52.4 0.00923239465604 130.58354367 12504.3471356
52.5 0.0091664467358 130.129739079 12547.4314113
52.6 0.00910109404216 129.677877243 12590.533822
52.7 0.00903633008643 129.232858482 12634.1341442
52.8 0.0089721484628 128.789453448 12677.7282682
52.9 0.00890854284709 128.330244477 12719.5899564
53.0 0.00884550699558 127.854218181 12759.5825958
53.1 0.00878303474385 127.412936522 12802.8493926
53.2 0.00872112000557 126.979298349 12846.7167345
53.3 0.00865975677143 126.548135781 12890.6708886
53.4 0.00859893910798 126.118508014 12934.6174116
53.5 0.00853866115657 125.688649159 12978.3740677
53.6 0.00847891713222 125.263144936 13022.4139918
53.7 0.0084197013226 124.842097452 13066.7539603
53.8 0.00836100808699 124.41611738 13110.4109493
53.9 0.00830283185521 124.002613827 13155.2182411
54.0 0.00824516712663 123.585642012 13199.4965302
54.1 0.00818800846919 123.167732679 13243.507419
54.2 0.00813135051842 122.757960692 13288.2281259
54.3 0.00807518797642 122.348222112 13332.7901688
54.4 0.00801951561101 121.926346343 13375.8554191
54.5 0.00796432825471 121.480863717 13416.1274191
54.6 0.00790962080387 121.07715789 13460.8198186
54.7 0.00785538821775 120.678334541 13505.8929317
54.8 0.00780162551762 120.272996995 13550.0706701
54.9 0.00774832778594 119.829803615 13589.780994
55.0 0.00769549016542 119.437987199 13635.1223347
55.1 0.00764310785822 119.043747069 13680.0250387
55.2 0.00759117612514 118.618712904 13721.1988889
55.3 0.00753969028472 118.211526968 13764.23421
55.4 0.00748864571253 117.822917226 13809.2539843
55.5 0.00743803784028 117.44192119 13855.0046486
55.6 0.00738786215513 117.053412619 13899.704684
55.7 0.00733811419883 116.637047407 13940.9020463
55.8 0.00728878956705 116.245088647 13984.8159511
55.9 0.00723988390856 115.86848798 14030.4048327
56.0 0.00719139292454 115.492615759 14075.9188924
56.1 0.00714331236783 115.121138598 14121.8067037
56.2 0.00709563804224 114.750046256 14167.5806897
56.3 0.00704836580185 114.343889474 14208.8337952
56.4 0.00700149155029 113.959431287 14252.5778112
56.5 0.00695501124011 113.599012841 14299.1566189
56.6 0.00690892087204 113.233128317 14344.8876456
56.7 0.00686321649442 112.873207594 14391.2119909
56.8 0.00681789420248 112.510401608 14437.0058861
56.9 0.00677295013773 112.152341958 14483.2448874
57.0 0.00672838048735 111.797566378 14529.7477958
57.1 0.00668418148352 111.441352442 14575.9022432
57.2 0.00664034940285 111.090775663 14622.633117
57.3 0.0065968805658 110.726677536 14667.4138627
57.4 0.00655377133601 110.36016067 14711.6875771
